,cell_line,drug_id,y_true,y_pred,sigma_epi,sigma_ale,sigma_tot,mc_T,cycle,Known_Drug,strategy
18623,PF-382,10184653,0.8442686975217759,0.7670283,0.38719904,0.40290904,0.5588012,50,5,False,random
18624,PF-382,60750,-3.4673851533453157,-2.3099298,1.2196101,0.9561302,1.5497205,50,5,False,random
18625,PF-382,71268957,2.3593351845485397,2.3700402,0.15809648,0.16903383,0.23144531,50,5,False,random
18626,PF-382,11626560,0.7722463283390023,0.8800763,0.503,0.35290796,0.61445343,50,5,False,random
18627,PF-382,10384072,-0.3454446743076244,0.8556292,0.40256175,0.46110803,0.6121083,50,5,False,random
18628,PF-382,10385095,-0.1946961421433185,0.13901334,0.5315364,0.45279443,0.6982505,50,5,True,random
18629,PF-382,11152667,-1.1760547937684196,-0.5509769,0.4425897,0.47504056,0.6492682,50,5,False,random
18630,PF-382,11178236,-3.884291643308158,-3.4354706,1.0973983,0.70565325,1.3046951,50,5,False,random
18631,PF-382,11228183,-0.6719743725058432,-0.49457684,0.8527054,0.76924944,1.1484125,50,5,True,random
18632,PF-382,11327430,1.8114504684819,1.8684089,0.31168687,0.30611935,0.43687272,50,5,False,random
18633,PF-382,11634725,2.9397324481938627,2.4667032,0.06783652,0.18167745,0.19392908,50,5,False,random
18634,PF-382,11667893,2.469275448923295,2.4824991,0.08272631,0.14244024,0.16472057,50,5,True,random
18635,PF-382,118693659,-1.0479923747312945,-0.45523846,0.8379197,0.7667792,1.135808,50,5,False,random
18636,PF-382,122540908,-0.401784283076272,0.5434204,0.45476088,0.42505246,0.6224765,50,5,False,random
18637,PF-382,135400873,1.884576702493932,1.8623405,0.3290878,0.33445796,0.46921307,50,5,False,random
18638,PF-382,135440466,1.4074570268395703,1.326871,0.489745,0.5093711,0.7066181,50,5,False,random
18639,PF-382,135905416,2.122171877335171,2.120753,0.28317228,0.22683561,0.36282358,50,5,True,random
18640,PF-382,16654980,0.5500029836873247,0.7270745,0.29691312,0.32799667,0.44242424,50,5,False,random
18641,PF-382,16720766,-1.2380437576184369,-0.84304965,0.83297014,0.62217444,1.0396827,50,5,False,random
18642,PF-382,16747683,1.3021785364682692,1.3650912,0.24575733,0.35129592,0.42872542,50,5,False,random
18643,PF-382,216239,0.853015979137769,2.1327593,0.2193309,0.2515134,0.333714,50,5,False,random
18644,PF-382,24785538,-0.3678924571073919,-0.1694091,0.6004488,0.5128189,0.78963405,50,5,False,random
18645,PF-382,25227436,1.197089819533267,1.3685505,0.4784393,0.5361182,0.7185589,50,5,False,random
18646,PF-382,25227847,2.2798191188177825,1.8784645,0.264299,0.32737806,0.42074975,50,5,False,random
18647,PF-382,25262792,0.965226055916765,1.384774,0.5161741,0.5412843,0.7479468,50,5,True,random
18648,PF-382,2733526,1.852371885202568,2.0506215,0.2856031,0.30273196,0.416192,50,5,False,random
18649,PF-382,2984337,3.603205416975138,2.3953369,0.1492223,0.179868,0.23370877,50,5,False,random
18650,PF-382,4261,1.784428066431465,1.319991,0.46497592,0.537547,0.71074563,50,5,True,random
18651,PF-382,42642645,-0.7675863443248602,-0.4889164,0.33859706,0.4385332,0.5540391,50,5,False,random
18652,PF-382,44462758,1.3006978567978007,1.7174926,0.36438474,0.3341552,0.4944046,50,5,False,random
18653,PF-382,446541,1.5431626833575007,0.3007398,0.42324725,0.48670372,0.64499515,50,5,False,random
18654,PF-382,45168044,2.008756138715558,2.1876554,0.22946903,0.24516647,0.33580148,50,5,False,random
18655,PF-382,46236925,-0.9424587644860573,-0.2615457,0.68097955,0.66903853,0.95464426,50,5,False,random
18656,PF-382,46907787,-1.4848743155126516,-0.2548477,0.8522454,0.69545263,1.0999893,50,5,False,random
18657,PF-382,46931953,1.9090924588631195,2.195343,0.20313159,0.23246065,0.30870762,50,5,False,random
18658,PF-382,49831044,2.358060677002268,2.191362,0.29853368,0.2832424,0.41151989,50,5,False,random
18659,PF-382,49847690,1.2465893865820576,1.3104186,0.43031034,0.4411493,0.6162627,50,5,False,random
18660,PF-382,51000408,3.126444351094253,2.0046372,0.37679788,0.32292402,0.49624243,50,5,False,random
18661,PF-382,5311,0.0349361160635339,0.60158163,0.38354337,0.37942052,0.5395048,50,5,False,random
18662,PF-382,53469448,2.3865090590485725,2.1659644,0.23977527,0.21606576,0.32276398,50,5,False,random
18663,PF-382,54761306,0.900480241769454,1.166576,0.6603058,0.5532542,0.8614487,50,5,False,random
18664,PF-382,56941241,2.501212597571331,2.443087,0.17069635,0.15148212,0.22821936,50,5,False,random
18665,PF-382,57519544,2.4086599507646222,2.4462812,0.0898283,0.12219492,0.15165989,50,5,True,random
18666,PF-382,58423153,2.355976634268389,2.4432538,0.118195735,0.118516386,0.1673809,50,5,True,random
18667,PF-382,70676303,-0.1388228726203581,0.5455308,0.5439409,0.5209541,0.7531699,50,5,False,random
18668,PF-382,71299339,2.471835206020516,2.41317,0.07716991,0.10931541,0.13380976,50,5,False,random
18669,PF-382,72200024,1.560803197458009,2.0322998,0.28650784,0.32309934,0.4318332,50,5,False,random
18670,PF-382,78357767,3.477009132166979,1.6189549,0.27922034,0.34615278,0.4447311,50,5,False,random
18671,PF-382,91668541,2.4381540346919657,2.031869,0.27960318,0.24344945,0.3707365,50,5,False,random
18672,PF-382,9825149,1.4380453318026558,1.8456504,0.25744876,0.3079771,0.40140975,50,5,False,random
18673,PF-382,9914412,-0.7585339629550109,-0.18617918,0.62911576,0.5401399,0.829179,50,5,True,random
18674,PF-382,992586,1.3308845760645798,1.6611238,0.26395652,0.3308876,0.42327255,50,5,False,random
18675,PF-382,9926054,2.268282599333705,2.106653,0.22758327,0.2564023,0.34283566,50,5,False,random
18676,PF-382,9933475,1.6410720527912797,1.4595283,0.27489984,0.3185593,0.42077303,50,5,False,random
18677,PF-382,BDP-00009066,1.810189089817812,1.8349513,0.26360667,0.302755,0.40143374,50,5,False,random
18678,PF-382,BPD-00008900,2.451993999891954,2.455972,0.040733617,0.10213758,0.109960504,50,5,True,random
18679,PF-382,CDK9_5576,-1.6869820187784554,-0.8232368,0.5981818,0.47894529,0.76629627,50,5,False,random
18680,PF-382,CT7033-2,0.5939670173825828,1.0680277,0.4482002,0.41011122,0.60751516,50,5,False,random
18681,PF-382,ERK_2440,1.4047877568247469,2.2258923,0.18946445,0.24089076,0.30647206,50,5,False,random
18682,PF-382,ERK_6604,2.298604717951916,2.4801898,0.14685853,0.1823805,0.23415822,50,5,False,random
18683,PF-382,HKMTI-1-005,1.3190758336610469,1.8385293,0.24382588,0.29824758,0.3852307,50,5,False,random
18684,PF-382,IGF1R_3801,-0.1103547625589668,-0.19724609,0.73537177,0.64919215,0.9809292,50,5,False,random
18685,PF-382,JAK1_8709,2.432586243875734,2.432508,0.06296502,0.10903034,0.12590556,50,5,True,random
18686,PF-382,JAK_8517,1.0906593860431355,1.4238188,0.31549102,0.33151796,0.4576448,50,5,False,random
18687,PF-382,LMB_AB1,2.373401318701628,2.451539,0.041207638,0.10217621,0.11017281,50,5,True,random
18688,PF-382,LMB_AB3,2.4522403824494035,2.4602082,0.06885743,0.1034179,0.124244146,50,5,True,random
18689,PF-382,N25720-51-A1,0.983042662359732,1.5014125,0.31930223,0.3832927,0.49886593,50,5,False,random
18690,PF-382,N30652-18-1,3.1710011805736875,2.4779773,0.06070959,0.108944826,0.1247182,50,5,False,random
18691,PF-382,TAF1_5496,2.402666053910961,2.178575,0.3270051,0.4362448,0.5451989,50,5,False,random
18692,PF-382,THR-103,1.4783964835160852,2.3411927,0.14045043,0.15212145,0.20704411,50,5,False,random
18693,PF-382,16681698,-0.2250504023394006,0.30999544,0.581264,0.53607625,0.7907247,50,5,False,random
18694,PF-382,227681,1.8122059367611243,2.0229552,0.26434338,0.3208916,0.41575092,50,5,True,random
18695,PF-382,24180719,2.821965457456538,2.3483245,0.3193967,0.21502593,0.38503298,50,5,False,random
18696,PF-382,51042438,0.9056525671481708,1.694672,0.48849332,0.49474058,0.6952654,50,5,False,random
18697,PF-382,6450551,1.2703444102477373,1.2085286,0.6460592,0.45155257,0.78822094,50,5,False,random
18698,PF-382,71297207,-0.4500727945263472,1.5426384,0.82280296,0.6003499,1.0185405,50,5,False,random
18699,PF-382,208908,1.873013204982873,2.1895106,0.2640745,0.30162975,0.4008938,50,5,False,random
18700,PF-382,24856436,-1.3378893708323036,-0.427975,0.49556142,0.4621878,0.677642,50,5,False,random
18701,PF-382,24964624,0.6912409942064845,1.6782914,0.45875928,0.42196324,0.6233082,50,5,False,random
18702,PF-382,135398738,5.097369952345231,2.7061226,0.30583972,0.32949537,0.44956106,50,5,False,random
18703,PF-382,3011155,2.321634363247217,2.0694828,0.47150904,0.49079987,0.6805919,50,5,False,random
18704,PF-382,442205,1.5507789475008922,1.5945418,0.30696088,0.35704964,0.4708603,50,5,False,random
18705,PF-382,44632017,1.1986934064129229,1.2228285,0.35738328,0.3943355,0.5321873,50,5,True,random
18706,PF-382,60167849,3.071698838235795,2.7164588,0.19903482,0.23981091,0.31164744,50,5,False,random
18707,PF-382,657237,1.5165211967453982,1.9304876,0.4745103,0.5377854,0.71719813,50,5,False,random
18708,PF-382,73555129,2.558527197097079,2.37123,0.17716108,0.24004145,0.29833865,50,5,False,random
18709,PF-382,9444,1.8494893940789088,1.7418567,0.42412356,0.48688325,0.6457059,50,5,False,random
18710,PF-382,2332,1.9183214231589536,1.6512243,0.4830909,0.6230507,0.7883965,50,5,True,random
18711,PF-382,52918385,1.7641176217845889,1.9057019,0.25828475,0.3232018,0.41372746,50,5,True,random
18712,PF-382,GDSC_776928,2.3087458734182467,2.3831177,0.106929675,0.13733907,0.1740574,50,5,False,random
18713,PF-382,PAK_5339,1.2288641047183848,1.95269,0.29095042,0.29368576,0.41340473,50,5,False,random
18714,PF-382,ULK1_4989,0.6318481119886548,1.4717859,0.34677038,0.40995708,0.5369492,50,5,False,random
18715,PF-382,VSP34_8731,2.1477091501342227,2.1725,0.19235829,0.2173234,0.29022607,50,5,False,random
18716,PF-382,Bleomycin (50 uM),-2.508852758290669,1.2977833,0.7789324,0.7807764,1.1028814,50,5,False,random
18717,PF-382,44442376,4.267722156506851,3.187848,0.52532345,0.46617773,0.7023435,50,5,False,random
18718,PF-382,1206243,4.31933331119664,2.9746335,0.39739037,0.32832825,0.51547897,50,5,False,random
18719,PF-382,3899,4.026817555149596,3.0097332,0.4130909,0.36318165,0.5500409,50,5,False,random
18720,SCC-15,5352062,-5.794400806392636,-6.0357337,0.56445545,0.6481881,0.8595102,50,1,False,aleatoric
18721,SCC-15,104842,-5.243486772850271,-4.560912,0.7857492,0.82084423,1.1363041,50,1,False,aleatoric
18722,SCC-15,387447,-4.878184568347275,-4.4535084,0.68859047,0.5592399,0.8870773,50,1,False,aleatoric
18723,SCC-15,457193,-4.090861894284479,-4.9071503,0.52112424,0.6298924,0.8175176,50,1,False,aleatoric
18724,SCC-15,135539077,-3.3535000630742435,-3.4489148,0.48596272,0.5874134,0.7623741,50,1,False,aleatoric
18725,SCC-15,353472,0.117624787847751,0.18683554,0.29834333,0.46539503,0.55281216,50,1,False,aleatoric
18726,SCC-15,41867,-0.5017165534357823,-0.78626704,0.41731742,0.4964044,0.64851457,50,1,False,aleatoric
18727,SCC-15,46926350,-3.6616420621418655,-3.566346,0.50529015,0.5007608,0.71139264,50,1,False,aleatoric
18728,SCC-15,6505803,0.1410163298144121,-1.4794763,0.43421128,0.58822,0.7311239,50,1,False,aleatoric
18729,SCC-15,3062316,-0.9441656556322466,-0.85075104,0.38194558,0.7126689,0.8085663,50,1,True,aleatoric
18730,SCC-15,25262965,-0.3869713466648157,-1.1564437,0.5403002,0.5277824,0.7553003,50,1,False,aleatoric
18731,SCC-15,5328940,1.1455462436411108,0.8010178,0.13181931,0.29673475,0.32469654,50,1,False,aleatoric
18732,SCC-15,9943465,0.9327267983883406,1.0479729,0.2541984,0.45963904,0.52524745,50,1,False,aleatoric
18733,SCC-15,148124,-2.1193506569774123,-5.7683344,0.6454967,0.798174,1.0265222,50,1,False,aleatoric
18734,SCC-15,397888,-1.2343125847437564,-0.94168746,0.49036026,0.63182276,0.79978323,50,1,False,aleatoric
18735,SCC-15,4212,1.160515987724709,-0.15830813,0.34844458,0.7983905,0.87111485,50,1,False,aleatoric
18736,SCC-15,60700,-0.0636364302595261,-0.20504372,0.3203247,0.6609782,0.7345067,50,1,False,aleatoric
18737,SCC-15,87371,1.261740699301774,1.4416361,0.31664628,0.4917057,0.5848413,50,1,False,aleatoric
18738,SCC-15,CDK9_5038,-2.38013132043399,-3.5239549,0.46265122,0.5861641,0.7467493,50,1,False,aleatoric
18739,SCC-15,GDSC_630600,1.1994021030050974,0.88070023,0.2618343,0.4705869,0.53852504,50,1,False,aleatoric
18740,SCC-15,GDSC_667880,0.5521980957600011,0.8618663,0.27230942,0.6087707,0.66689897,50,1,False,aleatoric
18741,SCC-15,2130404,3.0098476640797065,1.1486152,0.46598735,0.5704414,0.73657835,50,1,False,aleatoric
18742,SCC-15,135398516,1.0419199331536375,0.71179694,0.30735898,0.6079695,0.6812463,50,1,False,aleatoric
18743,SCC-15,72201027,1.8517962382203008,1.1692904,0.48531175,0.48878622,0.6887956,50,1,False,aleatoric
18744,SCC-15,5702198,2.136020288717085,1.4951438,0.36055112,0.63230854,0.7278813,50,1,False,aleatoric
18745,SCC-15,17755052,0.3898238694775428,0.06966503,0.30222282,0.49522144,0.58015764,50,1,False,aleatoric
18746,SCC-15,51001932,-0.242278439089159,-0.25519875,0.5397892,0.7219798,0.9014584,50,1,True,aleatoric
18747,SCC-15,60838,1.764590637786092,1.2583379,0.34407812,0.5726698,0.6680872,50,1,False,aleatoric
18748,SCC-15,11488320,-0.4177459728605669,-0.32492718,0.6058477,1.085521,1.2431442,50,1,True,aleatoric
18749,SCC-15,10184653,-0.4409608906965784,-1.0789099,0.59241974,0.9661175,1.1332891,50,1,False,aleatoric
18750,SCC-15,60750,-2.820135040676827,-1.167911,0.6540113,0.8682753,1.0870293,50,1,False,aleatoric
18751,SCC-15,10385095,0.4032567902959412,-0.37697393,0.3315616,0.46701825,0.572747,50,1,False,aleatoric
18752,SCC-15,11152667,0.7823793050803454,-0.0008621013,0.2653651,0.45752633,0.528913,50,1,False,aleatoric
18753,SCC-15,11178236,-3.876781560283656,-3.2291732,0.8372407,0.7235888,1.1065952,50,1,False,aleatoric
18754,SCC-15,11228183,2.1094448170094164,1.3739712,0.40563726,0.59809244,0.72267294,50,1,False,aleatoric
18755,SCC-15,11327430,2.5871870944757505,1.5347149,0.29053956,0.48051503,0.5615229,50,1,False,aleatoric
18756,SCC-15,11609586,2.492695797459193,2.1287048,0.22339702,0.3811342,0.44177994,50,1,False,aleatoric
18757,SCC-15,122540908,2.197538325683803,1.159888,0.2837862,0.6512886,0.7104305,50,1,False,aleatoric
18758,SCC-15,135440466,1.5788734723675626,1.0654805,0.3933443,0.5922846,0.71099985,50,1,False,aleatoric
18759,SCC-15,135905416,2.2835200179274446,1.5929534,0.2480011,0.39259356,0.46436435,50,1,False,aleatoric
18760,SCC-15,16654980,0.5611158088811103,0.44957367,0.17088011,0.3713011,0.40873528,50,1,False,aleatoric
18761,SCC-15,16720766,0.2147631169975252,-0.0439789,0.28341502,0.744458,0.7965813,50,1,False,aleatoric
18762,SCC-15,16747683,1.9706088754493143,1.3420022,0.27281392,0.49722368,0.56714976,50,1,False,aleatoric
18763,SCC-15,216239,2.3443427629015847,1.5849322,0.26203683,0.38539532,0.46603954,50,1,False,aleatoric
18764,SCC-15,24737642,2.497575510096771,2.1512296,0.27317694,0.38426888,0.4714745,50,1,False,aleatoric
18765,SCC-15,24788740,2.5441576234578083,2.094005,0.39322603,0.63171417,0.74410313,50,1,False,aleatoric
18766,SCC-15,25227847,2.48470407365356,1.9239672,0.25763994,0.51191175,0.57308984,50,1,False,aleatoric
18767,SCC-15,42623951,2.5210635906898102,2.3902538,0.13302234,0.30957657,0.33694598,50,1,False,aleatoric
18768,SCC-15,42642645,1.2917655075623031,0.37783796,0.32505998,0.4530091,0.55756724,50,1,False,aleatoric
18769,SCC-15,46236925,0.4980985084693667,-0.5044874,0.30711952,0.60553044,0.6789621,50,1,False,aleatoric
18770,SCC-15,46943432,2.520057868929335,1.7910773,0.4097392,0.8280072,0.92384094,50,1,False,aleatoric
18771,SCC-15,49847690,2.315009207352236,1.8347379,0.18706389,0.40519935,0.4462952,50,1,False,aleatoric
18772,SCC-15,52913813,3.180421349790448,2.3489504,0.40256062,0.7465967,0.8482109,50,1,False,aleatoric
18773,SCC-15,5311,2.2024853447645727,1.1270437,0.18194193,0.34616974,0.39107078,50,1,False,aleatoric
18774,SCC-15,53469448,2.5037113682614045,2.0091364,0.43306234,0.43348598,0.61274225,50,1,False,aleatoric
18775,SCC-15,70676303,-0.0437182725952557,-0.41287526,0.26063564,0.52551615,0.5865988,50,1,False,aleatoric
18776,SCC-15,9825149,2.4658781365420004,1.3940742,0.36903974,0.5586368,0.6695262,50,1,False,aleatoric
18777,SCC-15,9914412,2.4934162653936225,1.0472437,0.39638016,0.6249291,0.7400362,50,1,False,aleatoric
18778,SCC-15,992586,1.6084169716275536,1.5924704,0.3186443,0.46298915,0.5620437,50,1,False,aleatoric
18779,SCC-15,9933475,2.1776956256714977,0.99917716,0.35356712,0.5188074,0.62783027,50,1,False,aleatoric
18780,SCC-15,BDP-00009066,2.276501261827803,1.48204,0.14049852,0.34829852,0.3755685,50,1,False,aleatoric
18781,SCC-15,CDK9_5576,0.540575259045206,-1.462585,0.56556517,0.42679965,0.708535,50,1,False,aleatoric
18782,SCC-15,CT7033-2,1.1971616416615016,0.62134326,0.21416518,0.35837558,0.41749224,50,1,False,aleatoric
18783,SCC-15,ERK_6604,4.439571721411506,2.0513248,0.4126265,0.6643395,0.7820534,50,1,False,aleatoric
18784,SCC-15,GSK2276186C,2.5017137963011797,2.2494428,0.16220842,0.2519657,0.29966363,50,1,False,aleatoric
18785,SCC-15,16681698,-0.1705672953964821,0.13250183,0.21809842,0.519186,0.563135,50,1,False,aleatoric
18786,SCC-15,208908,4.010551565784358,0.37603322,0.5188355,0.98929554,1.1170926,50,1,False,aleatoric
18787,SCC-15,24856436,1.4840935522980778,0.14858185,0.23611034,0.49078426,0.5446258,50,1,False,aleatoric
18788,SCC-15,60167849,3.0740298362808764,3.2170343,0.24792677,0.53178525,0.5867395,50,1,False,aleatoric
18789,SCC-15,9444,2.441898274223344,1.9090351,0.44762823,0.7368453,0.8621555,50,1,False,aleatoric
18790,SCC-15,2332,4.045123315156744,1.91599,0.5700797,0.8624909,1.0338672,50,1,False,aleatoric
18791,SCC-15,GDSC_1807,3.5707620058275693,3.3644395,0.34596834,0.4554834,0.57197833,50,1,False,aleatoric
18792,SCC-15,GDSC_776928,3.430840968480365,2.494404,0.14963694,0.32411382,0.35698876,50,1,False,aleatoric
18793,SCC-15,PAK_5339,2.703270816902882,2.0330994,0.20752645,0.39850262,0.4493012,50,1,False,aleatoric
18794,SCC-15,ULK1_4989,2.8665879518912383,1.3439515,0.30178222,0.4581791,0.5486352,50,1,False,aleatoric
18795,SCC-15,VSP34_8731,2.2454892661401,1.678929,0.1823896,0.32877165,0.37597442,50,1,False,aleatoric
18796,SCC-15,Bleomycin (50 uM),2.6127058048678555,2.104712,0.42656463,1.2666358,1.3365341,50,1,True,aleatoric
18797,SCC-15,1206243,4.543504583017004,3.5387626,0.2594007,0.5504545,0.60851365,50,1,False,aleatoric
18798,SCC-15,3899,4.700279142952095,3.9608278,0.35780644,0.6213012,0.7169662,50,1,False,aleatoric
18799,SCC-15,54670067,6.653978975136231,6.4007287,0.83187485,1.0737561,1.3582959,50,1,True,aleatoric
18800,SCC-15,5352062,-5.794400806392636,-6.4651966,0.42390117,0.60309047,0.73716366,50,2,False,aleatoric
18801,SCC-15,104842,-5.243486772850271,-5.378522,0.72939575,0.7565664,1.0509095,50,2,False,aleatoric
18802,SCC-15,387447,-4.878184568347275,-4.6166983,0.577668,0.5228372,0.77914,50,2,False,aleatoric
18803,SCC-15,457193,-4.090861894284479,-4.837395,0.43264687,0.5643973,0.7111453,50,2,False,aleatoric
18804,SCC-15,135539077,-3.3535000630742435,-4.003093,0.2620733,0.49999455,0.5645148,50,2,False,aleatoric
18805,SCC-15,353472,0.117624787847751,0.18054594,0.39629444,0.41603673,0.5745745,50,2,False,aleatoric
18806,SCC-15,41867,-0.5017165534357823,-1.0246291,0.4472284,0.52687234,0.69109166,50,2,False,aleatoric
18807,SCC-15,46926350,-3.6616420621418655,-3.8368518,0.29862854,0.44809985,0.53849095,50,2,False,aleatoric
18808,SCC-15,6505803,0.1410163298144121,-1.5916215,0.49173474,0.5967233,0.77322817,50,2,False,aleatoric
18809,SCC-15,3062316,-0.9441656556322466,-0.92322135,0.43807662,0.79163426,0.90476286,50,2,True,aleatoric
18810,SCC-15,25262965,-0.3869713466648157,-1.5035559,0.3881696,0.50226694,0.6347816,50,2,False,aleatoric
18811,SCC-15,5328940,1.1455462436411108,0.86804575,0.1180481,0.28018758,0.3040402,50,2,False,aleatoric
18812,SCC-15,9943465,0.9327267983883406,1.3253347,0.32064167,0.46145424,0.56191736,50,2,False,aleatoric
18813,SCC-15,148124,-2.1193506569774123,-5.8676906,0.56828094,0.64342135,0.85844874,50,2,False,aleatoric
18814,SCC-15,397888,-1.2343125847437564,-1.2853814,0.64461285,0.68225086,0.9386117,50,2,False,aleatoric
18815,SCC-15,4212,1.160515987724709,-0.27198768,0.650427,0.9447025,1.1469604,50,2,False,aleatoric
18816,SCC-15,60700,-0.0636364302595261,-0.9000634,0.75486887,0.8147902,1.110725,50,2,False,aleatoric
18817,SCC-15,87371,1.261740699301774,1.5839126,0.33840725,0.46329898,0.5737294,50,2,False,aleatoric
18818,SCC-15,CDK9_5038,-2.38013132043399,-3.7371824,0.33541644,0.5352447,0.6316574,50,2,False,aleatoric
18819,SCC-15,GDSC_630600,1.1994021030050974,0.9762955,0.24221703,0.4315938,0.49491647,50,2,False,aleatoric
18820,SCC-15,GDSC_667880,0.5521980957600011,1.1983442,0.33938548,0.5412017,0.6388128,50,2,False,aleatoric
18821,SCC-15,2130404,3.0098476640797065,1.6222423,0.40160543,0.6485956,0.76286507,50,2,False,aleatoric
18822,SCC-15,135398516,1.0419199331536375,1.5340629,0.5331179,0.8260484,0.9831432,50,2,False,aleatoric
18823,SCC-15,72201027,1.8517962382203008,1.6646411,0.26147294,0.3336751,0.4239188,50,2,False,aleatoric
18824,SCC-15,5702198,2.136020288717085,2.0941591,0.3468349,0.618225,0.7088699,50,2,False,aleatoric
18825,SCC-15,17755052,0.3898238694775428,0.32434395,0.43275097,0.51927555,0.67595893,50,2,False,aleatoric
18826,SCC-15,51001932,-0.242278439089159,-0.12131956,0.45659798,0.6886201,0.8262441,50,2,True,aleatoric
18827,SCC-15,60838,1.764590637786092,1.2563936,0.5410262,0.5476187,0.7698023,50,2,False,aleatoric
18828,SCC-15,11488320,-0.4177459728605669,0.119921535,0.95672065,1.2355633,1.562668,50,2,True,aleatoric
18829,SCC-15,10184653,-0.4409608906965784,-0.12604494,0.6272786,0.83146113,1.0415403,50,2,True,aleatoric
18830,SCC-15,60750,-2.820135040676827,-3.2490604,0.89265263,0.8480888,1.2312933,50,2,True,aleatoric
18831,SCC-15,10385095,0.4032567902959412,-0.43483245,0.4033278,0.52884406,0.6650935,50,2,False,aleatoric
18832,SCC-15,11152667,0.7823793050803454,0.2791456,0.36529204,0.42977855,0.56404597,50,2,False,aleatoric
18833,SCC-15,11178236,-3.876781560283656,-3.3100598,0.70344657,0.71970654,1.0063869,50,2,False,aleatoric
18834,SCC-15,11228183,2.1094448170094164,1.6568236,0.27555326,0.42580009,0.5071837,50,2,False,aleatoric
18835,SCC-15,11327430,2.5871870944757505,2.14481,0.26521692,0.41237783,0.49030143,50,2,False,aleatoric
18836,SCC-15,11609586,2.492695797459193,2.4183447,0.17980537,0.309022,0.35752562,50,2,False,aleatoric
18837,SCC-15,122540908,2.197538325683803,1.7625924,0.5116917,0.68517643,0.855158,50,2,False,aleatoric
18838,SCC-15,135440466,1.5788734723675626,1.7456899,0.23940335,0.5519028,0.6015901,50,2,False,aleatoric
18839,SCC-15,135905416,2.2835200179274446,2.0437708,0.18891788,0.32789433,0.37842393,50,2,False,aleatoric
18840,SCC-15,16654980,0.5611158088811103,0.7936913,0.28600252,0.37465295,0.47134092,50,2,False,aleatoric
18841,SCC-15,16720766,0.2147631169975252,0.42194855,0.67391366,0.9666286,1.1783593,50,2,False,aleatoric
18842,SCC-15,16747683,1.9706088754493143,1.5575976,0.28562132,0.4361811,0.52137655,50,2,False,aleatoric
18843,SCC-15,216239,2.3443427629015847,1.7999266,0.25311399,0.3364292,0.42101225,50,2,False,aleatoric
18844,SCC-15,24737642,2.497575510096771,2.5627906,0.2277985,0.35257223,0.41976106,50,2,False,aleatoric
18845,SCC-15,24788740,2.5441576234578083,2.6075373,0.2951674,0.46588427,0.55151784,50,2,False,aleatoric
18846,SCC-15,25227847,2.48470407365356,2.3378797,0.24432173,0.39405468,0.46365094,50,2,False,aleatoric
18847,SCC-15,42623951,2.5210635906898102,2.6268983,0.19503734,0.24797158,0.3154829,50,2,False,aleatoric
18848,SCC-15,42642645,1.2917655075623031,0.62975043,0.23059896,0.38713786,0.45061246,50,2,False,aleatoric
18849,SCC-15,46236925,0.4980985084693667,-0.8180232,0.3855553,0.66053176,0.76482356,50,2,False,aleatoric
18850,SCC-15,46943432,2.520057868929335,2.8525944,0.35639548,0.6664734,0.75578076,50,2,True,aleatoric
18851,SCC-15,49847690,2.315009207352236,2.1926537,0.26181197,0.38015285,0.46158606,50,2,False,aleatoric
18852,SCC-15,52913813,3.180421349790448,2.6565835,0.46136203,0.69480747,0.8340338,50,2,False,aleatoric
18853,SCC-15,5311,2.2024853447645727,1.3263288,0.17971948,0.34889126,0.39245915,50,2,False,aleatoric
18854,SCC-15,53469448,2.5037113682614045,2.3640573,0.28747088,0.40456653,0.4962999,50,2,False,aleatoric
18855,SCC-15,70676303,-0.0437182725952557,-0.05367672,0.47055694,0.5871377,0.75243235,50,2,False,aleatoric
18856,SCC-15,9825149,2.4658781365420004,2.0176454,0.30422333,0.45467812,0.5470686,50,2,False,aleatoric
18857,SCC-15,9914412,2.4934162653936225,1.5371438,0.36249778,0.49386147,0.6126204,50,2,False,aleatoric
18858,SCC-15,992586,1.6084169716275536,1.9877795,0.24558513,0.34289646,0.42177013,50,2,False,aleatoric
18859,SCC-15,9933475,2.1776956256714977,1.4112011,0.229889,0.4167237,0.47592813,50,2,False,aleatoric
18860,SCC-15,BDP-00009066,2.276501261827803,1.5913855,0.20028675,0.30127594,0.3617761,50,2,False,aleatoric
18861,SCC-15,CDK9_5576,0.540575259045206,-1.6465561,0.25007126,0.39273947,0.4655963,50,2,False,aleatoric
18862,SCC-15,CT7033-2,1.1971616416615016,0.9377468,0.28464368,0.40291956,0.4933216,50,2,False,aleatoric
18863,SCC-15,ERK_6604,4.439571721411506,2.261773,0.50295174,0.51757663,0.7216966,50,2,False,aleatoric
18864,SCC-15,GSK2276186C,2.5017137963011797,2.4197016,0.08836024,0.17568451,0.19665346,50,2,False,aleatoric
18865,SCC-15,16681698,-0.1705672953964821,0.3283005,0.3287762,0.5332083,0.6264223,50,2,False,aleatoric
18866,SCC-15,208908,4.010551565784358,3.1229334,0.82179654,1.1042775,1.3765094,50,2,True,aleatoric
18867,SCC-15,24856436,1.4840935522980778,0.16219072,0.22595511,0.50763446,0.5556514,50,2,False,aleatoric
18868,SCC-15,60167849,3.0740298362808764,3.6045792,0.27900803,0.49803656,0.57086414,50,2,False,aleatoric
18869,SCC-15,9444,2.441898274223344,2.4811347,0.3968895,0.6296543,0.7443023,50,2,False,aleatoric
